Date,Open,High,Low,Close,Adj Close,Volume
5/24/2021,152.125,157.4499969,151.7599945,156.1199951,155.8153839,55481600
5/25/2021,157.6600037,158.1849976,154.8249969,156.4774933,156.1721954,43540800
5/26/2021,157.3424988,157.9375,155.8625031,157,156.6936493,37044000
5/27/2021,156.9974976,157.5,154.6000061,154.8800049,154.5778198,58147600
5/28/2021,155.0099945,162.7749939,155.0099945,162.4450073,162.1280212,64453600
6/1/2021,162.6999969,163.8825073,159.0325012,162.6450043,162.3276367,47280400
6/2/2021,162.5225067,169.1875,162.3549957,167.7825012,167.4551239,59416800
6/3/2021,167.0075073,172.5899963,165.8300018,169.6974945,169.366394,58000800
6/4/2021,171.125,176.6100006,170.9550018,175.7825012,175.4395142,61712000
6/7/2021,175.7124939,178.125,171.9275055,176.1900024,175.8462219,57575600
6/8/2021,175.2725067,176.2149963,172.5099945,174.5700073,174.2293854,32384800
6/9/2021,175.1575012,175.75,172.5574951,173.5825043,173.2835236,38165600
6/10/2021,173.5,174.9199982,171.7599945,174.25,173.9498596,28777200
6/11/2021,174.7949982,179.3925018,174.4375,178.2525024,177.9454651,41630800
6/14/2021,179.0599976,180.3950043,176.6275024,180.1875,179.8771057,32137600
6/15/2021,179.1499939,180.1625061,177.2799988,177.8849945,177.578598,24303200
6/16/2021,177.9075012,179.5475006,175.8450012,178.1024933,177.7957153,30712400
6/17/2021,177.7449951,188.3500061,177.5625,186.5724945,186.2511292,80965600
6/18/2021,187.8399963,193.75,185.8399963,186.3874969,186.0664673,96885600
6/21/2021,184.3524933,185.3650055,178.2274933,184.2725067,183.9551086,67238400
6/22/2021,184.7149963,189.6374969,183.8600006,188.8674927,188.5421295,58014400
6/23/2021,190.0774994,191.5274963,189.0774994,190.5724945,190.2442322,33235600
6/24/2021,192.2774963,194.1999969,190.8825073,192.0549927,191.7241821,32092400
6/25/2021,192.8049927,193.4550018,188.9450073,190.3099976,189.9822083,27836400
6/28/2021,193.6125031,200.7875061,193.1900024,199.8500061,199.5057678,49543600
6/29/2021,198.8249969,200.9875031,196.5700073,200.2675018,199.9225616,36763200
6/30/2021,199.9924927,201.625,198.6374969,200.0249939,199.6804504,32656800
7/1/2021,201.25,204.5599976,200.1900024,202.1199951,201.7718811,48013600
7/2/2021,204.4024963,205.0525055,202.8775024,204.8699951,204.5171204,34276400
7/6/2021,207.375,208.4199982,203.5025024,206.9850006,206.628479,44670800
7/7/2021,208.5350037,208.75,203.3200073,203.7174988,203.3666229,41842800
7/8/2021,198.5650024,201.3300018,197.0075073,199.0274963,198.6847076,50330000
7/9/2021,199.625,200.8025055,197.5424957,200.5025024,200.1571655,29662400
7/12/2021,202.3999939,205.3274994,201.8775024,205.125,204.7716827,32198400
7/13/2021,204.0050049,204.6125031,201.1399994,202.5,202.1512146,29070800
7/14/2021,203.5774994,204.1775055,197.5274963,198.4149933,198.0732422,38010000
7/15/2021,198.1174927,198.4700012,188.5850067,189.6625061,189.3358154,55056400
7/16/2021,190.3049927,191.5700073,180.7299957,181.6100006,181.2971954,68822400
7/19/2021,179.1524963,190.4199982,178.6549988,187.7975006,187.4740295,74906000
7/20/2021,187.3000031,188.3800049,181.6399994,186.1199951,185.799408,43468700
7/21/2021,188.8200073,195.2700043,187.4199982,194.1000061,193.7656708,37101700
7/22/2021,196.4199982,198.8699951,192.7599945,195.9400024,195.6025238,32382600
7/23/2021,196.5599976,197,192.5,195.5800018,195.2431335,19567200
7/26/2021,193.1100006,194.4199982,189.1399994,192.9400024,192.6076813,20394300
7/27/2021,192.6499939,196.2200012,187.4100037,192.0800018,191.749176,24886300
7/28/2021,193.1900024,196.4600067,189.9499969,195.0299988,194.6940918,20219100
7/29/2021,195.1900024,198.5299988,193.2799988,196.6199951,196.2813568,19078100
7/30/2021,194.1799927,196.3000031,192.6300049,194.9900055,194.654129,18349700
8/2/2021,197,199.6100006,193.6100006,197.5,197.1598358,21744400
8/3/2021,197.3999939,202.2200012,192.1999969,198.1499939,197.8087006,30181100
8/4/2021,199.8999939,203.1799927,198.2799988,202.7400055,202.3907928,23130900
8/5/2021,205,207.3300018,203.4199982,206.3699951,206.0145264,21143500
8/6/2021,205.2400055,205.6999969,202.1000061,203.6600037,203.3092041,17849700
8/9/2021,204.4600067,205.0800018,201.4299927,202.9499969,202.6004181,14644300
8/10/2021,203.2200012,204.3000031,198.3500061,199.3600006,199.0166016,17923800
8/11/2021,200.4299927,200.4900055,194.3000031,196.9900055,196.6506805,18592500
8/12/2021,198.6999969,200.2899933,196.1999969,199.0500031,198.7071533,15165200
8/13/2021,199.0500031,202.1399994,198.5099945,201.8800049,201.5322571,18306300
8/16/2021,201.3500061,202.8699951,194.5299988,199.5,199.1563873,21087600
8/17/2021,196.8500061,197.6999969,192.6699982,194.5800018,194.2448425,20458500
8/18/2021,195,196.3399963,190,190.3999939,190.0720367,28591300
8/19/2021,194.9400024,204.9499969,187.6199951,197.9799957,197.6389771,76655500
8/20/2021,199.9100037,208.6499939,199.3300018,208.1600037,207.8014526,67574100
8/23/2021,209.7100067,219.9700012,209.5,219.5800018,219.2017822,57580700
8/24/2021,217.5299988,219.5899963,215.3500061,217.9299927,217.5546112,29729900
8/25/2021,217.3699951,224.6999969,217.2200012,222.1300049,221.747406,34770100
8/26/2021,222,223.3999939,217.8999939,220.6799927,220.2998962,23794000
8/27/2021,221.8399963,227.2200012,221.6699982,226.3600006,225.9700775,30472200
8/30/2021,228.3000031,230.4299927,225.5099945,226.8800049,226.489212,26258000
8/31/2021,226.9499969,226.9499969,221.1999969,223.8500061,223.5038605,25985000
9/1/2021,224.8500061,226.9700012,223.5700073,224.4100037,224.0629883,20176700
9/2/2021,225.1799927,225.9299927,222.9499969,223.9600067,223.613678,18783400
9/3/2021,223.25,229.8600006,222,228.4299927,228.0767517,28053200
9/7/2021,228.3300018,228.9900055,225.2200012,226.6199951,226.2695465,19810700
9/8/2021,225.1300049,226.1000061,219.7700043,223.3899994,223.0445099,25443400
9/9/2021,223.1199951,225.3800049,221.3099976,221.7700043,221.4270477,19685600
9/10/2021,223.4799957,226.2599945,222.6999969,224.7799988,224.4324036,24837600
9/13/2021,226.8399963,229.6399994,218.5800018,221.5200043,221.1774445,29750000
9/14/2021,222.75,224.1000061,220.8600006,222.4199982,222.0760345,19975500
9/15/2021,223.0899963,223.6699982,219.6600037,223.4100037,223.0645142,16653800
9/16/2021,221.8300018,222.7700043,219.2700043,222.4199982,222.0760345,15603300
9/17/2021,223,223.2100067,218.3000031,219,218.6613464,29450300
9/20/2021,211.4600067,214.3300018,206.6199951,211.1300049,210.8035126,34944000
9/21/2021,214.1699982,214.25,209.5,212.4600067,212.1314545,20468800
9/22/2021,213.6600037,219.6000061,211.9600067,219.4100037,219.0706787,26872600
9/23/2021,221.3999939,225.3500061,218.8999939,224.8200073,224.4723358,24855500
9/24/2021,220.6999969,221.4900055,218.6100006,220.8099976,220.4685364,21765500
9/27/2021,217.1000061,217.9900055,213.25,216.6000061,216.2650604,24521500
9/28/2021,212.1399994,214.1900024,206.5099945,206.9900055,206.6699066,34306900
9/29/2021,209.3999939,210.1699982,204.6699982,205.1699982,204.8527222,21839400
9/30/2021,207.6799927,210.6600037,206.8800049,207.1600037,206.8396454,22100900
10/1/2021,207.5,208.5899963,202.0299988,207.4199982,207.0992126,24097800
10/4/2021,205.0399933,205.4199982,195.5500031,197.3200073,197.0148621,34563500
10/5/2021,199.5,206.4799957,198.5399933,204.5099945,204.1937561,27928200
10/6/2021,201.1999969,207.1999969,200.8000031,207,206.6798859,29720200
10/7/2021,210.9199982,213.2200012,209.7200012,210.75,210.4240875,25691900
10/8/2021,211.0099945,212.0599976,207.75,208.3099976,207.987854,15125800
10/11/2021,205.75,210.6300049,205.1100006,206.9499969,206.6299896,16338800
10/12/2021,208.2799988,210.5700073,205.2799988,206.7100067,206.3903503,16213400
10/13/2021,209.1799927,209.8999939,207.1300049,209.3899994,209.0662079,18065200
10/14/2021,212.8800049,217.5500031,211.2200012,217.4600067,217.1237183,24358900
10/15/2021,218.1000061,219.3099976,216.6199951,218.6199951,218.2819214,22699400
10/18/2021,217.4900055,222.9100037,216.4400024,222.2200012,221.8763428,18949400
10/19/2021,222.7599945,223.7899933,220.3699951,222.8999939,222.5553131,16147300
10/20/2021,223.0500031,224.3300018,219.8200073,221.0299988,220.6881866,14627600
10/21/2021,220.9700012,227.1100006,220.8300018,226.9199982,226.5690765,18759000
10/22/2021,228.2299957,231.3000031,225.6100006,227.2599945,226.9085388,24938400
10/25/2021,229.7299957,233.5500031,227.6999969,231.6600037,231.3017731,23023500
10/26/2021,239.8899994,252.5899963,239.2400055,247.1699982,246.7877808,48589800
10/27/2021,244.7400055,250.8999939,242.8200073,244.5099945,244.1318665,24599000
10/28/2021,248.7799988,249.5,245.2299957,249.4100037,249.0243225,23420400
10/29/2021,250.0099945,257.0899963,250,255.6699982,255.2746277,29250300
11/1/2021,256.4899902,258.9400024,252.2700043,258.269989,257.8706055,26574000
11/2/2021,258.2200012,266.7799988,258,264.0100098,263.6017456,29411200
11/3/2021,266.7000122,267.8399963,262.3500061,265.980011,265.5687256,23991000
11/4/2021,272.2900085,313.6499939,271.1799927,298.0100098,297.5491638,115363100
11/5/2021,301.8699951,314,294.1000061,297.519989,297.0599365,85126000
11/8/2021,301.4899902,311,299.0700073,308.0400085,307.5636597,50310100
11/9/2021,322.8200073,323.1000061,299.6400146,306.5700073,306.0958862,64674600
11/10/2021,293.5599976,308.5,287.7799988,294.5899963,294.1344604,63620600
11/11/2021,304.6799927,305.8999939,297.769989,303.8999939,303.4300232,33217200
11/12/2021,300.1000061,306.7999878,296.2999878,303.8999939,303.4300232,41305400
11/15/2021,305.519989,306.4400024,292.4700012,300.25,299.785675,38490900
11/16/2021,297.5899963,303.8999939,297.0599976,302.0299988,301.5628967,26448400
11/17/2021,304.1799927,305.0899963,288,292.6099854,292.1575012,42850800
11/18/2021,323.6700134,327.6000061,313.2099915,316.75,316.2601929,78171100
11/19/2021,322.4299927,330.8800049,319.0499878,329.8500061,329.3399048,53386700
11/22/2021,335.1700134,346.4700012,319,319.5599976,319.0657959,75433500
11/23/2021,315.3500061,323.6000061,308.7999878,317.4599915,316.9690857,53216300
11/24/2021,314.6099854,328.5499878,309.2799988,326.7399902,326.2347107,43516200
11/26/2021,326,327.1000061,313.5,315.0299988,314.5427856,28306900
11/29/2021,323.6600037,334.1199951,320.3599854,333.7600098,333.243866,45496400
11/30/2021,331.6900024,333.5299988,318.6400146,326.7600098,326.2546692,62206600
12/1/2021,332.1900024,332.8900146,313.7999878,314.3500061,313.9023132,48436800
12/2/2021,312.1400146,324.7799988,310.25,321.2600098,320.8025513,47289000
12/3/2021,320,321.2900085,301.2999878,306.9299927,306.4928589,54432500
12/6/2021,298.7999878,302.4100037,280.3800049,300.3699951,299.9422302,65893800
12/7/2021,309.5700073,324.4899902,306.5100098,324.269989,323.808136,59305300
12/8/2021,319.9899902,322.8999939,314.2099915,318.2600098,317.8067627,47555100
12/9/2021,317.3399963,322.0499878,304.2799988,304.8999939,304.4657593,48850700
12/10/2021,311.5,313.0499878,298.6099854,301.980011,301.5499573,48882500
12/13/2021,302.4899902,302.9400024,281.1600037,281.6099854,281.2089539,59834400
12/14/2021,276.9899902,286.7799988,272.5,283.3699951,282.9664307,66703500
12/15/2021,284,305,278.3800049,304.5899963,304.15625,69829700
12/16/2021,311.519989,311.6000061,280.9299927,283.8699951,283.4656677,70736600
12/17/2021,279.8500061,289.2200012,277.6000061,278.0100098,277.6140442,71375800
12/20/2021,273.0499878,281.4400024,271.4500122,277.1900024,276.7952271,46184700
12/21/2021,283.7399902,291.2000122,274.0100098,290.75,290.3359375,52438500
12/22/2021,288.9100037,295.5499878,284.4899902,294,293.5812988,39518400
12/23/2021,297.5499878,300.5899963,294.3099976,296.3999939,295.9778442,34302200
12/27/2021,296.6000061,310.8699951,296.3999939,309.4500122,309.0093079,40368600
12/28/2021,313.1199951,313.2999878,300.1199951,303.2200012,302.7881775,42059100
12/29/2021,302.730011,305.480011,293.6600037,300.0100098,299.5827332,34313900
12/30/2021,298.269989,304.5700073,295.3999939,295.8599854,295.4386902,30886400
12/31/2021,296.7399902,300.2999878,293.3099976,294.1099854,293.6911621,26653000
1/3/2022,298.1499939,307.1099854,297.8500061,301.2099915,300.7810669,39154700
1/4/2022,302.769989,304.6799927,283.4899902,292.8999939,292.4828491,52715400
1/5/2022,289.4899902,294.1600037,275.3299866,276.0400085,275.6468811,49806400
1/6/2022,276.3999939,284.3800049,270.6499939,281.7799988,281.3786926,45418600
1/7/2022,281.4100037,284.2200012,270.5700073,272.4700012,272.0819702,40993900
1/10/2022,265.8099976,274.6900024,256.4400024,274,273.6097717,59468100
1/11/2022,273.230011,280.6499939,268.3900146,278.1700134,277.7738647,40408900
1/12/2022,280.6700134,285.9500122,276.0799866,279.9899902,279.5912476,38341300
1/13/2022,283.7900085,284.7999878,264.980011,265.75,265.371521,54017100
1/14/2022,263,271.9700012,262.1000061,269.4200134,269.0362854,39583200
1/18/2022,262.6000061,266.3800049,257.7000122,259.0299988,258.6610413,42427000
1/19/2022,260.7900085,265.4299927,250.5200043,250.6699982,250.3130035,48831500
1/20/2022,253.0399933,255.7899933,240.7799988,241.5,241.1560974,43518100
1/21/2022,235.0700073,248.2299957,232.6300049,233.7400055,233.407135,71895800
1/24/2022,223.3000031,233.8000031,208.8800049,233.7200012,233.3871307,91398200
1/25/2022,225.4600067,229.4299927,220,223.2400055,222.9220886,66461600
1/26/2022,232.3999939,240.5700073,223,227.7200012,227.3957214,75595900
1/27/2022,235.6799927,239.9499969,216.75,219.4400024,219.1274719,57335300
1/28/2022,220.1199951,228.5800018,212.9600067,228.3999939,228.074707,54377400
1/31/2022,231.8200073,245.0899963,230.5200043,244.8600006,244.511261,56468000
2/1/2022,251.0399933,251.4499969,238.8999939,246.3800049,246.0291138,51892500
2/2/2022,257.9400024,258.1700134,245.5299988,252.4199982,252.0605011,54341900
2/3/2022,244.5800018,250.7700043,237.8000031,239.4799957,239.1389465,41017800
2/4/2022,239.7200012,246.3500061,236.3200073,243.1900024,242.8436432,35482900
2/7/2022,243.7200012,251.8200073,242.0200043,247.2799988,246.9278259,37686800
2/8/2022,243.5899963,252.3000031,239.8000031,251.0800018,250.7224274,41035900
2/9/2022,256.2200012,267.25,253.5299988,267.0499878,266.6696472,52428200
2/10/2022,259.9500122,269.25,256,258.2399902,257.8721924,51320000
2/11/2022,259.1600037,261.519989,237.7299957,239.4900055,239.1489258,60547200
2/14/2022,239.3399963,248.75,237.5500031,242.6699982,242.3244019,44042400
2/15/2022,249.4900055,265.4500122,247.8399963,264.9500122,264.5726318,69986900
2/16/2022,262.5899963,265.8200073,255.5200043,265.1099854,264.7324829,73267600
2/17/2022,256.2999878,257.8500061,241.6499939,245.0700073,244.720993,81059500
2/18/2022,246.6799927,249.8600006,231,236.4199982,236.0832977,76125500
2/22/2022,230.3500061,240.6399994,230,233.8999939,233.5668793,63342200
2/23/2022,238.0200043,241.5500031,223.0099945,223.8699951,223.5511932,56651100
2/24/2022,210.1499939,238,208.8999939,237.4799957,237.1417847,73580100
2/25/2022,237.2100067,242.1699982,233.8099976,241.5700073,241.2259827,52886600
2/28/2022,239.9199982,246.6499939,237.0700073,243.8500061,243.5027313,47731900
3/1/2022,242.9100037,243.7700043,231.3200073,234.7700043,234.4356537,41205600
3/2/2022,237.5599976,244.0899963,234.1499939,242.1999969,241.8962402,38964200
3/3/2022,242.6199951,243.2599945,234.6900024,237.1399994,236.8426361,36509500
3/4/2022,233.8399963,236.8000031,224.8200073,229.3600006,229.072403,43141500
3/7/2022,228.1699982,230.3300018,213.3000031,213.5200043,213.2522278,45082100
3/8/2022,213.0899963,223.7299957,206.5,215.1399994,214.8702087,55746700
3/9/2022,223.8699951,232.1999969,222.4700012,230.1399994,229.8513641,49274200
3/10/2022,225.3099976,227.8800049,218.8200073,226.5800018,226.2958679,42806600
3/11/2022,230.2200012,231.4499969,220.4600067,221,220.7228699,36720900
3/14/2022,218.6900024,222.6199951,211.5899963,213.3000031,213.0325012,38535400
3/15/2022,215.1799927,230.3800049,213.2200012,229.7299957,229.441925,49199600
3/16/2022,235,245.9700012,231.7200012,244.9600067,244.6528168,67142200
3/17/2022,241.1999969,248.4199982,239.0599976,247.6600037,247.3494415,47194100
3/18/2022,247.9900055,265.6900024,246.2400055,264.5299988,264.1983032,73071900
3/21/2022,265.0700073,271.519989,259.6700134,267.3399963,267.0047607,59172700
3/22/2022,267.269989,272.3800049,260.7200012,265.2399902,264.9074097,54700700
3/23/2022,261.2600098,266.1199951,255.75,256.3399963,256.0185547,50212000
3/24/2022,261.6600037,283.2000122,259.0700073,281.5,281.1470032,87737900
3/25/2022,278.8599854,283.5799866,272.7099915,276.9200134,276.5727539,57901600
3/28/2022,277.5599976,282.5,272.0599976,282.1900024,281.8361206,42549400
3/29/2022,286.9500122,289.4599915,279.7999878,286.5599976,286.2006531,48898400
3/30/2022,283.0400085,284.9599915,275.0299988,276.8999939,276.5527649,46348700
3/31/2022,277.8200073,282.480011,272.7000122,272.8599854,272.5177917,52344000
4/1/2022,273.75,274.9599915,262.6700134,267.1199951,266.7850342,51723500
4/4/2022,267.2799988,275.5799866,266.1300049,273.6000061,273.2569275,39712000
4/5/2022,272.5400085,273.1900024,258.2000122,259.3099976,258.9848633,43661500
4/6/2022,249.3399963,253,240.0299988,244.0700073,243.7639465,70383300
4/7/2022,244.4100037,247.2200012,234.7799988,242.0800018,241.7764282,55799200
4/8/2022,239.1699982,239.2299957,230.6199951,231.1900024,230.9000854,52478100
4/11/2022,222.1399994,223.1999969,216.6000061,219.1699982,218.8951569,57520700
4/12/2022,225.3699951,227.25,212.8200073,215.0399933,214.77034,66225800
4/13/2022,217.2799988,225,214.5500031,222.0299988,221.7515717,51694300
4/14/2022,225.0500031,227.7700043,211.6300049,212.5800018,212.3134003,56909700
4/18/2022,212,220.8800049,210.7899933,217.8300018,217.556839,52570100
4/19/2022,217.1999969,223.7299957,213.1399994,221.9799957,221.7016144,51278100
4/20/2022,225.1699982,226.6999969,212,214.8200073,214.5506134,46897400
4/21/2022,217.0899963,223.9199982,200,201.8300018,201.576889,65620900
4/22/2022,203.0299988,204.8600006,195,195.1499939,194.9052582,62471300
4/25/2022,192.0200043,199.4499969,190.9600067,199.0200043,198.7704163,64156600
4/26/2022,197.1799927,197.8800049,186.6999969,187.8800049,187.6443939,65314300
4/27/2022,185.9799957,191.6699982,182.8999939,184.1499939,183.9190674,49946000
4/28/2022,189.6699982,200.3699951,184.8999939,197.8200073,197.5719604,57032700
4/29/2022,194.0200043,201.2799988,185.1699982,185.4700012,185.2374268,50043500
5/2/2022,185.4100037,195.7400055,183.9100037,195.3300018,195.0850372,57204900
5/3/2022,194,198.25,191.3300018,196.0200043,195.7741852,47575100
5/4/2022,199.2299957,204,187.5099945,203.3399963,203.0850067,64885500
5/5/2022,198.6699982,199.25,185,188.4400024,188.2036896,62633100
5/6/2022,187.3600006,195.1199951,179.8999939,186.75,186.5158234,63329700
5/9/2022,180.3399963,182.5500031,168.2700043,169.5,169.2874603,64445500
5/10/2022,176.8899994,181.9799957,170.25,175.9499969,175.7293701,76147400
5/11/2022,173.4700012,177.5299988,165.6799927,166.3000031,166.0914612,67016700
5/12/2022,162.1900024,167.8800049,155.6699982,161.75,161.5471497,70872800
5/13/2022,167.8800049,179.2799988,165.9299927,177.0599976,176.8379517,67043700
5/16/2022,175.0899963,177.8800049,171.0599976,172.6399994,172.4235077,52144600
5/17/2022,180.7400055,183.7100067,176.3399963,181.7700043,181.5420532,58583000
5/18/2022,177.0500031,181.1799927,168.6399994,169.3800049,169.1676025,54516100
5/19/2022,169.3699951,176.8699951,167.3399963,171.2400055,171.0252686,62131000
5/20/2022,173.3200073,174.1000061,157.5500031,166.9400024,166.7306366,73910500
5/23/2022,162.7400055,169.1499939,161.7899933,168.9799957,168.7680969,63988900
5/24/2022,165.1000061,165.9700012,157.8000031,161.5399933,161.3374023,58855000
5/25/2022,160.1999969,171.1100006,160,169.75,169.5371552,78113200
5/26/2022,160.3600006,180.9199982,160.2200012,178.5099945,178.2861328,99657500
5/27/2022,181.8600006,188.8099976,181,188.1100006,187.8740845,73837900
5/31/2022,189.8000031,192,183.5,186.7200012,186.4858551,66410000
6/1/2022,187.2400055,190.5299988,181.2200012,183.1999969,182.9702454,54451400
6/2/2022,182.9199982,196.1900024,181.9799957,195.9199982,195.6743011,64865600
6/3/2022,190.8200073,193.3200073,185.2200012,187.1999969,186.9652405,59877900
6/6/2022,191.3899994,193.3699951,185.6399994,187.8600006,187.6244202,42240600
6/7/2022,184.7200012,190,181.8800049,189.2599945,189.0226593,38891400
6/8/2022,187.9900055,191.8000031,185.3500061,186.4799957,186.2855072,36325200
6/9/2022,184.8099976,189.3300018,180.4100037,180.4799957,180.2917786,39557400
6/10/2022,176,176.9700012,168.6900024,169.7400055,169.5629883,46524800
6/13/2022,160,163.1199951,156.0599976,156.4700012,156.3068085,60415300
6/14/2022,157.3099976,160.6600037,154.1199951,158.3600006,158.1948547,46968000
6/15/2022,160.9499969,168.6799927,159.2599945,165.2700043,165.097641,56393600
6/16/2022,158.6000061,159.4199982,154.0099945,156.0099945,155.8472748,54574900
6/17/2022,156.4799957,159.9499969,153.2799988,158.8000031,158.6343842,63033400
6/21/2022,164.75,170.0800018,164.0700073,165.6600037,165.4872437,48308900
6/22/2022,162.2599945,166.6199951,161.8000031,163.6000061,163.4294128,43713500
6/23/2022,165.1900024,165.8500061,158.5299988,162.25,162.08078,46368000
6/24/2022,165,171.3999939,163.1000061,171.2599945,171.0814056,47215300
6/27/2022,173.1199951,173.3000031,166.2599945,168.6900024,168.5140686,42796800
6/28/2022,169,172.0200043,159.4499969,159.8200073,159.6533356,46114900
6/29/2022,158.1399994,158.1999969,151.6999969,155.4199982,155.2579193,48235200
6/30/2022,153.6100006,155.6699982,148.6199951,151.5899963,151.4318848,68607000
7/1/2022,148.9900055,150.6300049,143.9199982,145.2299957,145.0785217,57761000
7/5/2022,141.75,149.7100067,140.5500031,149.6399994,149.4839478,65139700
7/6/2022,150.1000061,153.1900024,147.8899994,151.3000031,151.1422119,52906600
7/7/2022,154.5599976,159.4499969,153.8899994,158.5800018,158.4146271,49290300
7/8/2022,154.3000031,160.3699951,153.8899994,158.3800049,158.2148285,46797200
7/11/2022,155.2599945,155.2700043,150.3800049,151.5200043,151.3619843,43732100
7/12/2022,152.6799927,154.3099976,148.7700043,150.8200073,150.6627197,45848300
7/13/2022,145.8999939,153.75,144.6499939,151.6399994,151.4818573,52191800
7/14/2022,151.0800018,154.7299957,147.2799988,153.7200012,153.5597076,45623500
7/15/2022,156.5899963,157.8200073,154.4499969,157.6199951,157.4556122,38593500
7/18/2022,163.0200043,168.9700012,160.0200043,161.0099945,160.8421021,67051700
7/19/2022,164.8600006,171.1000061,161.7200012,169.9199982,169.7427979,70236600
7/20/2022,169.4700012,179.3300018,168.0099945,178.0700073,177.8842926,76053800
7/21/2022,178.8500061,181.4400024,175.4499969,180.5,180.3117676,55704900
7/22/2022,178.9299927,179.6699982,171.3699951,173.1900024,173.0093689,53667100
7/25/2022,170.1900024,171.2400055,166.4900055,170.2400055,170.062439,48074800
7/26/2022,168.8899994,169.1900024,164.7799988,165.3300018,165.1575928,39786500
7/27/2022,170.3200073,179.3600006,169.1300049,177.8999939,177.7144623,56977600
7/28/2022,179.75,181.3999939,174.3999939,179.8399963,179.6524658,47464600
7/29/2022,178.1300049,182.4400024,176.9199982,181.6300049,181.4405975,43546000
8/1/2022,181.8200073,188.4600067,179.8999939,184.4100037,184.2176971,47646900
8/2/2022,181.2200012,189.3800049,180.9199982,185.2599945,185.0667877,48952700
8/3/2022,181.8399963,189.6799927,181.3699951,188.9299927,188.7329712,41814600
8/4/2022,188.4900055,192.7400055,187.6000061,192.1499939,191.949585,40965200
8/5/2022,188.1000061,192.2899933,186.6600037,189.8899994,189.6919556,38606800
8/8/2022,175.0200043,182.3899994,172.4199982,177.9299927,177.7444458,98185900
8/9/2022,172.5200043,174.4700012,167.2400055,170.8600006,170.6818085,66826300
8/10/2022,176.9799957,181.1799927,173.1699982,180.9700012,180.7812805,59742200
8/11/2022,181.3099976,187.0700073,178.7599945,179.4199982,179.2328949,50932700
8/12/2022,181.6000061,187.1799927,179.5299988,187.0899963,186.8948822,47809400
8/15/2022,187.0099945,191.6399994,186.1300049,190.3200073,190.1215363,45766600
8/16/2022,189.1999969,191.4199982,185.0099945,188.7899933,188.5931091,45124000
8/17/2022,185.2299957,186.8800049,181.4499969,183.3500061,183.1587982,44679900
8/18/2022,183.0099945,188.6499939,181.8300018,187.7299957,187.5341949,41544700
8/19/2022,184.0599976,185.1999969,177.6999969,178.4900055,178.3038635,44158800
8/22/2022,174.8999939,175.5800018,169.6600037,170.3399963,170.1623535,40959300
8/23/2022,169.8899994,174.6499939,169.6999969,171.8099976,171.6308136,36998600
8/24/2022,170.1199951,174.0599976,168.9499969,172.2200012,172.0404053,52266100
8/25/2022,168.4400024,179.4700012,168.3300018,179.1300049,178.9431763,77069100
8/26/2022,178.5700073,179.2400055,162.3699951,162.6000061,162.4304504,76912700
8/29/2022,160.1999969,163.3800049,157.6699982,158.0099945,157.8451996,49613200
8/30/2022,159.6000061,160.3899994,151.8200073,154.6799927,154.5186615,53018100
8/31/2022,153.8399963,155.3999939,149.5899963,150.9400024,150.782608,57371000
9/1/2022,142.0899963,143.8000031,132.6999969,139.3699951,139.2246399,117886500
9/2/2022,141,141.7100067,135.9100037,136.4700012,136.3276978,74315700
9/6/2022,137.3099976,137.7899933,133.5099945,134.6499939,134.509552,53575100
9/7/2022,135.6300049,138.3800049,133.4600067,137.1399994,137.0376892,51265700
9/8/2022,134.5899963,140.0800018,133.6900024,139.8999939,139.7956238,62487300
9/9/2022,141.5700073,144.7400055,141.2599945,143.8699951,143.7626648,48661200
9/12/2022,143.6900024,145.4700012,141.9799957,145.0500031,144.9417877,48415900
9/13/2022,138.0200043,139.2200012,130.9900055,131.3099976,131.2120361,71495600
9/14/2022,132.5399933,132.8999939,129.1300049,131.2799988,131.1820831,58850700
9/15/2022,130.1499939,132.3300018,127.9000015,129.2899933,129.1935425,52362500
9/16/2022,127.4199982,132.1199951,126.1699982,131.9799957,131.881546,67075100
9/19/2022,130.1199951,134.6300049,130.1000061,133.8200073,133.7201843,56968500
9/20/2022,132.1499939,134.8300018,130.5700073,131.7599945,131.6616821,52481800
9/21/2022,132.1300049,140.3099976,131.1000061,132.6100006,132.5110626,80767900
9/22/2022,130.6999969,131.4900055,124.2799988,125.6100006,125.5162888,75916200
9/23/2022,124.1999969,126.1100006,122.5699997,125.1600037,125.0666275,66330900
9/26/2022,124.9100037,126.5899963,122.1399994,122.2799988,122.1887741,54734300
9/27/2022,125.0699997,127.3600006,122.5800018,124.1299973,124.0373917,55385400
9/28/2022,124.0999985,128.2299957,123.5400009,127.3600006,127.2649841,54241400
9/29/2022,124.4800034,125,119.4599991,122.1999969,122.1088257,53276300
9/30/2022,120.8700027,126.3300018,120.75,121.3899994,121.2994461,56563800
10/3/2022,123.4700012,126.7799988,121.0500031,125.1200027,125.0266724,54747800
10/4/2022,128.7899933,132.1999969,128.7899933,131.6699982,131.5717773,58418200
10/5/2022,129.1100006,133.2100067,126.2099991,132.0899963,131.9914551,50713100
10/6/2022,132.1999969,136.5599976,131.0299988,131.3000031,131.2020721,64415700
10/7/2022,125.0500031,126.6999969,120.2200012,120.7600021,120.6699219,67247800
10/10/2022,120.3700027,121.2399979,114.0800018,116.6999969,116.6129456,69869900
10/11/2022,115.6100006,118.4599991,112.8300018,115.8600006,115.7735672,66748200
